mass_bin,bulge_bin,mass_lo,mass_hi,bulge_lo,bulge_hi,n_barred,n_unbarred,k_barred,k_unbarred,valid,q_barred,q_barred_lo,q_barred_hi,q_unbarred,q_unbarred_lo,q_unbarred_hi,delta_q,delta_q_lo,delta_q_hi,z_lo,z_hi,sample,scheme,barmode
2,0,10.007819175720215,10.24139404296875,0.3864016248867915,1.1832424306609615,210,846,12,32,True,0.05714285714285714,0.0329868538188606,0.0972098768536474,0.037825059101654845,0.026919020554805634,0.052909349921301974,0.019317798041202296,-0.00916111215776112,0.06084258275214591,0.02,0.06,all,conventional,all
2,1,10.007819175720215,10.24139404296875,1.1832424306609615,1.3037786136088494,278,681,4,18,True,0.014388489208633094,0.005609252878393938,0.0364053565770148,0.02643171806167401,0.016783616574986098,0.04139256173247449,-0.012043228853040915,-0.029389751094813815,0.011994830781928388,0.02,0.06,all,conventional,all
2,2,10.007819175720215,10.24139404296875,1.3037786136088494,1.4594574633678798,315,545,8,18,True,0.025396825396825397,0.012923966105531946,0.049305892251289535,0.03302752293577982,0.020991893863391016,0.05160003260350201,-0.0076306975389544215,-0.030002785824540093,0.019136817194755282,0.02,0.06,all,conventional,all
2,3,10.007819175720215,10.24139404296875,1.4594574633678798,1.7088035530257262,317,367,36,25,True,0.11356466876971609,0.08316707095362111,0.15321590492319345,0.0681198910081744,0.04656318669699851,0.09862408279523767,0.045444777761541696,0.002380643385346451,0.09057693956726844,0.02,0.06,all,conventional,all
2,4,10.007819175720215,10.24139404296875,1.7088035530257262,3.245336315750976,263,271,61,38,True,0.23193916349809887,0.18500988729630308,0.2865864657473749,0.14022140221402213,0.10389370807157823,0.1866063466264376,0.09171776128407674,0.025733520491541206,0.1573381011554206,0.02,0.06,all,conventional,all
3,0,10.24139404296875,10.463595708211264,0.3864016248867915,1.1832424306609615,145,549,12,28,True,0.08275862068965517,0.04797375047080192,0.1390807103043648,0.051001821493624776,0.03551932365717397,0.0727241118990997,0.031756799196030396,-0.009253505565117774,0.09016814670508112,0.02,0.06,all,conventional,all
3,1,10.24139404296875,10.463595708211264,1.1832424306609615,1.3037786136088494,257,612,10,13,True,0.038910505836575876,0.021270413496326194,0.07013169308782331,0.021241830065359478,0.012455143069497458,0.03600125490968218,0.017668675771216398,-0.005331617259694006,0.05010273813997783,0.02,0.06,all,conventional,all
3,2,10.24139404296875,10.463595708211264,1.3037786136088494,1.4594574633678798,331,461,20,14,True,0.06042296072507553,0.039451622294449,0.0914803685501226,0.03036876355748373,0.018174701923095535,0.05032490846337068,0.030054197167591803,0.001105194506418293,0.0634197140968191,0.02,0.06,all,conventional,all
3,3,10.24139404296875,10.463595708211264,1.4594574633678798,1.7088035530257262,438,388,72,38,True,0.1643835616438356,0.13262059391732722,0.20198236347669674,0.0979381443298969,0.07218723327727444,0.13157236648786788,0.0664454173139387,0.020183694270293227,0.11201711159127313,0.02,0.06,all,conventional,all
3,4,10.24139404296875,10.463595708211264,1.7088035530257262,3.245336315750976,470,442,168,133,True,0.3574468085106383,0.315435927251256,0.40176906292942205,0.3009049773755656,0.26001224560379027,0.34522859389655186,0.05654183113507272,-0.004527777719818153,0.11684670447481,0.02,0.06,all,conventional,all
4,0,10.463595708211264,10.716776847839355,0.3864016248867915,1.1832424306609615,86,276,7,12,True,0.08139534883720931,0.03998643153878242,0.15860182665393202,0.043478260869565216,0.025043619560495875,0.07444649508521602,0.03791708796764409,-0.013791034820399208,0.11729388695234833,0.02,0.06,all,conventional,all
4,1,10.463595708211264,10.716776847839355,1.1832424306609615,1.3037786136088494,248,367,24,22,True,0.0967741935483871,0.06589614550132453,0.13995343567348978,0.05994550408719346,0.0399170043719714,0.0890908443535563,0.03682868946119364,-0.005631935951519909,0.08442688009215032,0.02,0.06,all,conventional,all
4,2,10.463595708211264,10.716776847839355,1.3037786136088494,1.4594574633678798,374,388,59,37,True,0.15775401069518716,0.12431537330302642,0.19815177786927088,0.09536082474226804,0.06997701641516846,0.1286784782202632,0.06239318595291912,0.015189282471065269,0.11010395326846757,0.02,0.06,all,conventional,all
4,3,10.463595708211264,10.716776847839355,1.4594574633678798,1.7088035530257262,549,430,155,98,True,0.28233151183970856,0.2462912301273265,0.3213967639861612,0.22790697674418606,0.19077013174351776,0.2698623291649456,0.0544245350955225,-0.0008850798250136516,0.1083248057986422,0.02,0.06,all,conventional,all
4,4,10.463595708211264,10.716776847839355,1.7088035530257262,3.245336315750976,746,629,385,303,True,0.5160857908847185,0.4802341474804071,0.5517726183734651,0.48171701112877585,0.44289821981906036,0.5207577643466095,0.03436877975594266,-0.018636132720220265,0.08709873533110701,0.02,0.06,all,conventional,all
5,0,10.716776847839355,12.047352790832521,0.3864016248867915,1.1832424306609615,51,94,10,23,True,0.19607843137254902,0.11015342512466689,0.3245807948136561,0.24468085106382978,0.16893461096432763,0.34047581097178026,-0.04860241969128076,-0.1772872324799872,0.10056309341131878,0.02,0.06,all,conventional,all
5,1,10.716776847839355,12.047352790832521,1.1832424306609615,1.3037786136088494,184,184,49,55,True,0.266304347826087,0.2076911485074895,0.3344759505987195,0.29891304347826086,0.23743110790849697,0.3686196517875432,-0.03260869565217389,-0.12368294215658009,0.05919215306936132,0.02,0.06,all,conventional,all
5,2,10.716776847839355,12.047352790832521,1.3037786136088494,1.4594574633678798,440,359,188,152,True,0.42727272727272725,0.3818763890612719,0.47392797817821325,0.4233983286908078,0.37336325064133336,0.47505539429863364,0.003874398581919458,-0.06489536185259175,0.07228654277043946,0.02,0.06,all,conventional,all
5,3,10.716776847839355,12.047352790832521,1.4594574633678798,1.7088035530257262,736,490,439,279,True,0.5964673913043478,0.5606111663640317,0.6313218461848292,0.5693877551020409,0.5251728235594548,0.612523189574772,0.02707963620230691,-0.029012560885361402,0.08338055268091396,0.02,0.06,all,conventional,all
5,4,10.716776847839355,12.047352790832521,1.7088035530257262,3.245336315750976,704,852,477,556,True,0.6775568181818182,0.6421463643887719,0.7110400686530491,0.6525821596244131,0.6199896176744482,0.683804966381186,0.024974658557405105,-0.02223512750015135,0.07170154431795425,0.02,0.06,all,conventional,all
0,0,9.500271797180176,10.017386754353842,0.3829151653165051,1.259665403031436,1117,1301,4,9,True,0.0035810205908683975,0.0013934434253557843,0.009171350308410316,0.006917755572636433,0.0036436893869956207,0.013095094220044477,-0.003336734981768036,-0.009889978958596096,0.0031417907562983722,0.06,0.1,all,conventional,all
0,1,9.500271797180176,10.017386754353842,1.259665403031436,1.4014136377643032,657,1024,3,11,True,0.0045662100456621,0.0015541129686355848,0.013338201503063451,0.0107421875,0.006008712294577324,0.019132770955518102,-0.0061759774543379,-0.015090831324449612,0.003791651233021673,0.06,0.1,all,conventional,all
0,2,9.500271797180176,10.017386754353842,1.4014136377643032,1.5514564853613673,469,811,4,3,True,0.008528784648187633,0.003321533490618549,0.0217216572021513,0.0036991368680641184,0.0012588207488559199,0.010818938322138698,0.004829647780123515,-0.00399118196335567,0.018246317597436425,0.06,0.1,all,conventional,all
0,3,9.500271797180176,10.017386754353842,1.5514564853613673,1.75246502175061,283,482,0,3,True,0.0,8.673617379884035e-19,0.013392271941746883,0.006224066390041493,0.002118955579692385,0.01813756769969748,-0.006224066390041493,-0.01813756769969748,0.007783248931851777,0.06,0.1,all,conventional,all
0,4,9.500271797180176,10.017386754353842,1.75246502175061,3.031238183903549,97,285,1,4,True,0.010309278350515464,0.0018221648082868483,0.056104990242899035,0.014035087719298246,0.0054711481743725775,0.035525247803688945,-0.003725809368782782,-0.026831178371060575,0.0428637633729729,0.06,0.1,all,conventional,all
1,0,10.017386754353842,10.284951527913412,0.3829151653165051,1.259665403031436,565,1585,10,24,True,0.017699115044247787,0.00964168540694199,0.03227062328821106,0.015141955835962145,0.010196250355422772,0.022432215205372114,0.002557159208285642,-0.008308845302729604,0.017945104334394155,0.06,0.1,all,conventional,all
1,1,10.017386754353842,10.284951527913412,1.259665403031436,1.4014136377643032,477,1158,3,11,True,0.006289308176100629,0.0021411903293972884,0.018325969147306668,0.009499136442141624,0.005312352041014004,0.016929459545675304,-0.0032098282660409944,-0.011719621629751134,0.00953420449275558,0.06,0.1,all,conventional,all
1,2,10.017386754353842,10.284951527913412,1.4014136377643032,1.5514564853613673,481,803,8,9,True,0.016632016632016633,0.0084512619774631,0.03247233987159406,0.0112079701120797,0.005907574343418914,0.021162748558205793,0.005424046519936932,-0.007460919938283125,0.022127640014713252,0.06,0.1,all,conventional,all
1,3,10.017386754353842,10.284951527913412,1.5514564853613673,1.75246502175061,363,550,7,6,True,0.01928374655647383,0.009371759918096516,0.03926357938638141,0.01090909090909091,0.005009058805222746,0.023593817646868197,0.00837465564738292,-0.007723473794619105,0.029207420676003768,0.06,0.1,all,conventional,all
1,4,10.017386754353842,10.284951527913412,1.75246502175061,3.031238183903549,207,337,15,15,True,0.07246376811594203,0.04440265695796926,0.11610400529897287,0.04451038575667656,0.027156658683810217,0.07213131801299488,0.02795338235926547,-0.011420998374001054,0.07491743398080597,0.06,0.1,all,conventional,all
2,0,10.284951527913412,10.487823009490967,0.3829151653165051,1.259665403031436,354,1155,6,29,True,0.01694915254237288,0.007790510214105475,0.036478979612203075,0.025108225108225107,0.017538054384224233,0.0358268458357141,-0.008159072565852226,-0.02225763843607066,0.012786610286897936,0.06,0.1,all,conventional,all
2,1,10.284951527913412,10.487823009490967,1.259665403031436,1.4014136377643032,460,1063,15,13,True,0.03260869565217391,0.019859171442803157,0.05309993597880427,0.012229539040451553,0.007160784831861612,0.020810999142189625,0.02037915661172236,0.00501062301078784,0.041487998345716676,0.06,0.1,all,conventional,all
2,2,10.284951527913412,10.487823009490967,1.4014136377643032,1.5514564853613673,547,785,22,12,True,0.04021937842778794,0.02670807414249123,0.060143520004250606,0.015286624203821656,0.008765858272203369,0.026528253756741813,0.02493275422396628,0.007356361576583682,0.04589681408587953,0.06,0.1,all,conventional,all
2,3,10.284951527913412,10.487823009490967,1.5514564853613673,1.75246502175061,579,579,35,21,True,0.06044905008635579,0.043782768934915894,0.08290941759914253,0.03626943005181347,0.02384293805073659,0.05480874008048027,0.02417962003454232,-0.0007496989244237702,0.04984839118281262,0.06,0.1,all,conventional,all
2,4,10.284951527913412,10.487823009490967,1.75246502175061,3.031238183903549,524,480,76,59,True,0.1450381679389313,0.1174698406969098,0.17777308919509954,0.12291666666666666,0.09650123621602191,0.15531980267896683,0.02212150127226463,-0.020422310150253788,0.06418514395261729,0.06,0.1,all,conventional,all
3,0,10.487823009490967,10.67597770690918,0.3829151653165051,1.259665403031436,223,745,9,20,True,0.04035874439461883,0.02137576196457124,0.07490936569350212,0.026845637583892617,0.017444545279419837,0.04110116997750174,0.013513106810726216,-0.010226603081450958,0.04931989343918626,0.06,0.1,all,conventional,all
3,1,10.487823009490967,10.67597770690918,1.259665403031436,1.4014136377643032,433,826,17,25,True,0.03926096997690531,0.024654859764280904,0.06197029464036667,0.03026634382566586,0.0205835279059829,0.044298092852287474,0.008994626151239454,-0.01125947062668248,0.03368207945863753,0.06,0.1,all,conventional,all
3,2,10.487823009490967,10.67597770690918,1.4014136377643032,1.5514564853613673,600,721,24,26,True,0.04,0.02702502927655182,0.05882773565605286,0.036061026352288486,0.024726038823330063,0.05231350981334329,0.003938973647711515,-0.016857494416029437,0.025915451350379134,0.06,0.1,all,conventional,all
3,3,10.487823009490967,10.67597770690918,1.5514564853613673,1.75246502175061,746,587,75,40,True,0.10053619302949061,0.08096191235692976,0.1242034022719076,0.06814310051107325,0.05043900551339431,0.09146278145334927,0.03239309251841736,0.0019470749939899598,0.06194934013226693,0.06,0.1,all,conventional,all
3,4,10.487823009490967,10.67597770690918,1.75246502175061,3.031238183903549,930,715,223,166,True,0.23978494623655913,0.21345084560554098,0.26825989294827995,0.23216783216783216,0.2027009886785469,0.2644972435598437,0.007617114068726977,-0.034080316271745056,0.04859414977724758,0.06,0.1,all,conventional,all
4,0,10.67597770690918,10.886205514272055,0.3829151653165051,1.259665403031436,147,381,13,18,True,0.08843537414965986,0.05241011033720359,0.14542315814216586,0.047244094488188976,0.0300901665846704,0.07343677394503254,0.04119127966147089,-0.003349444287360774,0.10070484758421969,0.06,0.1,all,conventional,all
4,1,10.67597770690918,10.886205514272055,1.259665403031436,1.4014136377643032,362,637,21,35,True,0.058011049723756904,0.0382525296577131,0.08705163616446042,0.054945054945054944,0.03976960022895655,0.07545618269179982,0.0030659947787019595,-0.025413918785835824,0.03583259494808673,0.06,0.1,all,conventional,all
4,2,10.67597770690918,10.886205514272055,1.4014136377643032,1.5514564853613673,604,571,61,36,True,0.10099337748344371,0.07942851900426869,0.12760154943635055,0.06304728546409807,0.045885313808218094,0.08604925294395274,0.03794609201934564,0.006416207319728695,0.06960881593553273,0.06,0.1,all,conventional,all
4,3,10.67597770690918,10.886205514272055,1.5514564853613673,1.75246502175061,1044,592,271,125,True,0.2595785440613027,0.23390083793550398,0.2870190533570376,0.21114864864864866,0.18018818341695259,0.24583363004178888,0.04842989541265405,0.005274449335416424,0.08980056083844064,0.06,0.1,all,conventional,all
