mass_bin,bulge_bin,mass_lo,mass_hi,bulge_lo,bulge_hi,n_barred,n_unbarred,k_barred,k_unbarred,valid,q_barred,q_barred_lo,q_barred_hi,q_unbarred,q_unbarred_lo,q_unbarred_hi,delta_q,delta_q_lo,delta_q_hi,z_lo,z_hi,sample,scheme,barmode
1,1,9.757833003997803,10.006921768188477,1.183200033387799,1.3036914768597134,41,698,0,17,True,0.0,0.0,0.08566757018443186,0.024355300859598854,0.015260949363227968,0.03865643945030724,-0.024355300859598854,-0.03865643945030724,0.0617936388346545,0.02,0.06,agn_clean,comparison,strong_only
1,2,9.757833003997803,10.006921768188477,1.3036914768597134,1.4591103326268486,58,497,1,11,True,0.017241379310344827,0.0030500384460675004,0.09140858093468013,0.022132796780684104,0.012402687030421517,0.03919339864815169,-0.0048914174703392765,-0.02708281876918352,0.06991131531755397,0.02,0.06,agn_clean,comparison,strong_only
1,3,9.757833003997803,10.006921768188477,1.4591103326268486,1.7085361622827162,65,305,2,3,True,0.03076923076923077,0.008478997236440133,0.1054270552357794,0.009836065573770493,0.0033506797395839154,0.028515051170616965,0.020933165195460277,-0.008148771017136403,0.09587214693057765,0.02,0.06,agn_clean,comparison,strong_only
1,4,9.757833003997803,10.006921768188477,1.7085361622827162,3.245336315750976,22,147,2,3,False,,,,,,,,,,0.02,0.06,agn_clean,comparison,strong_only
2,0,10.006921768188477,10.239534378051758,0.3864016248867915,1.183200033387799,18,763,0,28,False,,,,,,,,,,0.02,0.06,agn_clean,comparison,strong_only
2,1,10.006921768188477,10.239534378051758,1.183200033387799,1.3036914768597134,39,601,0,14,True,0.0,0.0,0.08966685370757142,0.02329450915141431,0.013925865234256003,0.0387184407344153,-0.02329450915141431,-0.0387184407344153,0.06686044713309355,0.02,0.06,agn_clean,comparison,strong_only
2,2,10.006921768188477,10.239534378051758,1.3036914768597134,1.4591103326268486,60,470,0,10,True,0.0,0.0,0.06017185214208986,0.02127659574468085,0.011597287221893526,0.03871797831023448,-0.02127659574468085,-0.03871797831023448,0.03966879623608195,0.02,0.06,agn_clean,comparison,strong_only
2,3,10.006921768188477,10.239534378051758,1.4591103326268486,1.7085361622827162,68,297,1,7,True,0.014705882352941176,0.0026006835761068076,0.07870973128160871,0.02356902356902357,0.0114627442740084,0.04784244222067581,-0.008863141216082393,-0.03598757098824629,0.056275592852462475,0.02,0.06,agn_clean,comparison,strong_only
2,4,10.006921768188477,10.239534378051758,1.7085361622827162,3.245336315750976,57,191,8,8,True,0.14035087719298245,0.07287276143238602,0.2532446460934409,0.041884816753926704,0.0213740086703984,0.08045985636421693,0.09846606043905574,0.02074006872755739,0.2132079285813753,0.02,0.06,agn_clean,comparison,strong_only
3,0,10.239534378051758,10.462076187133789,0.3864016248867915,1.183200033387799,18,465,0,17,False,,,,,,,,,,0.02,0.06,agn_clean,comparison,strong_only
3,1,10.239534378051758,10.462076187133789,1.183200033387799,1.3036914768597134,42,525,3,4,True,0.07142857142857142,0.02459040987330592,0.19009426801158313,0.007619047619047619,0.0029667725706947028,0.01942454835013541,0.0638095238095238,0.015506488445388912,0.18256638133218195,0.02,0.06,agn_clean,comparison,strong_only
3,2,10.239534378051758,10.462076187133789,1.3036914768597134,1.4591103326268486,54,359,0,2,True,0.0,0.0,0.0664135880908964,0.005571030640668524,0.0015291093879739055,0.020082144315449087,-0.005571030640668524,-0.020082144315449087,0.060965439137342994,0.02,0.06,agn_clean,comparison,strong_only
3,3,10.239534378051758,10.462076187133789,1.4591103326268486,1.7085361622827162,74,254,9,6,True,0.12162162162162163,0.06532315657822622,0.21526586566768757,0.023622047244094488,0.010870134188739784,0.05056862315132962,0.09799957437752714,0.035584551191063456,0.19250806991909464,0.02,0.06,agn_clean,comparison,strong_only
3,4,10.239534378051758,10.462076187133789,1.7085361622827162,3.245336315750976,72,221,10,16,True,0.1388888888888889,0.07722730770298981,0.23713187250556306,0.07239819004524888,0.04505190104484693,0.11435579453178094,0.06649069884364002,-0.00809208180037646,0.1684686540692652,0.02,0.06,agn_clean,comparison,strong_only
4,0,10.462076187133789,10.715106010437012,0.3864016248867915,1.183200033387799,8,202,0,8,False,,,,,,,,,,0.02,0.06,agn_clean,comparison,strong_only
4,1,10.462076187133789,10.715106010437012,1.183200033387799,1.3036914768597134,41,254,1,3,True,0.024390243902439025,0.004318531568912404,0.1259506205577423,0.011811023622047244,0.00402479292731907,0.0341438509583719,0.012579220280391781,-0.017447914328723595,0.11443762933334431,0.02,0.06,agn_clean,comparison,strong_only
4,2,10.462076187133789,10.715106010437012,1.3036914768597134,1.4591103326268486,72,230,1,4,True,0.013888888888888888,0.002455951882905767,0.07456602147476155,0.017391304347826087,0.006783396201685027,0.043855437820360506,-0.003502415458937199,-0.032330568522130385,0.058095004406512815,0.02,0.06,agn_clean,comparison,strong_only
4,3,10.462076187133789,10.715106010437012,1.4591103326268486,1.7085361622827162,69,213,5,4,True,0.07246376811594203,0.03134777142998149,0.1586739420939903,0.018779342723004695,0.007326552217965816,0.04728227989880117,0.053684425392937336,0.0036550079355321535,0.14065200847811718,0.02,0.06,agn_clean,comparison,strong_only
4,4,10.462076187133789,10.715106010437012,1.7085361622827162,3.245336315750976,67,174,12,10,True,0.1791044776119403,0.10553591339881956,0.28747489247918,0.05747126436781609,0.031513445001219616,0.10254673972056624,0.1216332132441242,0.03535382915582384,0.2330690925863114,0.02,0.06,agn_clean,comparison,strong_only
5,0,10.715106010437012,12.047352790832521,0.3864016248867915,1.183200033387799,8,48,1,10,False,,,,,,,,,,0.02,0.06,agn_clean,comparison,strong_only
5,1,10.715106010437012,12.047352790832521,1.183200033387799,1.3036914768597134,28,67,1,5,False,,,,,,,,,,0.02,0.06,agn_clean,comparison,strong_only
5,2,10.715106010437012,12.047352790832521,1.3036914768597134,1.4591103326268486,37,80,3,6,True,0.08108108108108109,0.02796057410044797,0.2130067934928839,0.075,0.03482524929300514,0.15412016081219287,0.006081081081081088,-0.08921733500663127,0.14398831145618102,0.02,0.06,agn_clean,comparison,strong_only
5,3,10.715106010437012,12.047352790832521,1.4591103326268486,1.7085361622827162,60,79,4,10,True,0.06666666666666667,0.026228698724506214,0.1592535731319717,0.12658227848101267,0.07023263469675516,0.21756358666503517,-0.059915611814346,-0.15947879622589078,0.04847081539601948,0.02,0.06,agn_clean,comparison,strong_only
5,4,10.715106010437012,12.047352790832521,1.7085361622827162,3.245336315750976,45,119,8,17,True,0.17777777777777778,0.09294389514104148,0.3132982462645977,0.14285714285714285,0.09114539833236042,0.2169058018404535,0.034920634920634935,-0.07768483359866114,0.17997201168308938,0.02,0.06,agn_clean,comparison,strong_only
0,0,9.500271797180176,10.017061392466227,0.3829151653165051,1.2595906494532976,109,1284,0,8,True,0.0,0.0,0.03404297375132513,0.006230529595015576,0.00316043553847344,0.012246320226994307,-0.006230529595015576,-0.012246320226994307,0.027950598814523907,0.06,0.1,agn_clean,comparison,strong_only
0,1,9.500271797180176,10.017061392466227,1.2595906494532976,1.4013679046574006,49,1011,0,10,True,0.0,6.938893903907228e-18,0.07269781922049637,0.009891196834817012,0.005381462585400189,0.01811132893732624,-0.009891196834817012,-0.01811132893732624,0.06294636643041265,0.06,0.1,agn_clean,comparison,strong_only
0,2,9.500271797180176,10.017061392466227,1.4013679046574006,1.5513543675332466,57,803,0,3,True,0.0,0.0,0.06313883485297894,0.0037359900373599006,0.0012713697896518236,0.010926142761424472,-0.0037359900373599006,-0.010926142761424472,0.05945092964984404,0.06,0.1,agn_clean,comparison,strong_only
0,3,9.500271797180176,10.017061392466227,1.5513543675332466,1.7524639118556564,30,472,0,2,True,0.0,0.0,0.11351339317396876,0.00423728813559322,0.0011627873817768516,0.015316354305725689,-0.00423728813559322,-0.015316354305725689,0.1093177337029553,0.06,0.1,agn_clean,comparison,strong_only
0,4,9.500271797180176,10.017061392466227,1.7524639118556564,3.031238183903549,11,278,0,3,False,,,,,,,,,,0.06,0.1,agn_clean,comparison,strong_only
1,0,10.017061392466227,10.28447437286377,0.3829151653165051,1.2595906494532976,30,1552,3,22,True,0.1,0.03459988874733419,0.25621082579184085,0.014175257731958763,0.009379601362232311,0.021369970549135364,0.08582474226804124,0.020030073453746633,0.24210916380321967,0.06,0.1,agn_clean,comparison,strong_only
1,1,10.017061392466227,10.28447437286377,1.2595906494532976,1.4013679046574006,43,1123,1,11,True,0.023255813953488372,0.004117087274333769,0.12058993440607177,0.009795191451469279,0.005478177719914871,0.01745447054077189,0.013460622502019093,-0.007153824254253855,0.11089043114309384,0.06,0.1,agn_clean,comparison,strong_only
1,2,10.017061392466227,10.28447437286377,1.4013679046574006,1.5513543675332466,70,766,0,7,True,0.0,0.0,0.05202306241026692,0.009138381201044387,0.004433545807917001,0.018741951713384497,-0.009138381201044387,-0.018741951713384497,0.0430969947296307,0.06,0.1,agn_clean,comparison,strong_only
1,3,10.017061392466227,10.28447437286377,1.5513543675332466,1.7524639118556564,48,525,1,5,True,0.020833333333333332,0.003687110977510649,0.10899217995251861,0.009523809523809525,0.004074669086657438,0.02209850359076521,0.011309523809523808,-0.009953492720424242,0.09963661687121605,0.06,0.1,agn_clean,comparison,strong_only
1,4,10.017061392466227,10.28447437286377,1.7524639118556564,3.031238183903549,31,295,1,8,True,0.03225806451612903,0.005717221525416816,0.16194105164724906,0.02711864406779661,0.013804174210963343,0.05259042478140427,0.005139420448332422,-0.031646826429811495,0.13550410991146414,0.06,0.1,agn_clean,comparison,strong_only
2,0,10.28447437286377,10.487129211425781,0.3829151653165051,1.2595906494532976,27,1090,2,25,False,,,,,,,,,,0.06,0.1,agn_clean,comparison,strong_only
2,1,10.28447437286377,10.487129211425781,1.2595906494532976,1.4013679046574006,50,996,2,12,True,0.04,0.011038884327619798,0.13460090687507023,0.012048192771084338,0.0069053210932940555,0.02094055244502964,0.027951807228915663,-0.00234374164480166,0.12269240418016948,0.06,0.1,agn_clean,comparison,strong_only
2,2,10.28447437286377,10.487129211425781,1.4013679046574006,1.5513543675332466,65,716,2,6,True,0.03076923076923077,0.008478997236440133,0.1054270552357794,0.008379888268156424,0.003846074668064365,0.018160797298780885,0.022389342501074348,-0.001952405431473455,0.09718470478937646,0.06,0.1,agn_clean,comparison,strong_only
2,3,10.28447437286377,10.487129211425781,1.5513543675332466,1.7524639118556564,95,502,3,9,True,0.031578947368421054,0.010797139474424379,0.08877098647308188,0.017928286852589643,0.009460239814978226,0.033718227350632804,0.01365066051583141,-0.012449258263251523,0.07146620477150933,0.06,0.1,agn_clean,comparison,strong_only
2,4,10.28447437286377,10.487129211425781,1.7524639118556564,3.031238183903549,79,329,3,16,True,0.0379746835443038,0.012998086889435871,0.10580062767684709,0.0486322188449848,0.030153544279788204,0.07752973215964828,-0.010657535300681004,-0.04885304100791197,0.05964054512231011,0.06,0.1,agn_clean,comparison,strong_only
3,0,10.487129211425781,10.67510191599528,0.3829151653165051,1.2595906494532976,17,686,4,14,False,,,,,,,,,,0.06,0.1,agn_clean,comparison,strong_only
3,1,10.487129211425781,10.67510191599528,1.2595906494532976,1.4013679046574006,55,717,2,15,True,0.03636363636363636,0.01002954128933356,0.12323463974651017,0.02092050209205021,0.012718398511572963,0.03422876082088162,0.015443134271586154,-0.014062700978003655,0.10270048772613546,0.06,0.1,agn_clean,comparison,strong_only
3,2,10.487129211425781,10.67510191599528,1.4013679046574006,1.5513543675332466,74,614,1,17,True,0.013513513513513514,0.002389463403456818,0.07265356519843233,0.02768729641693811,0.01735725149149053,0.04389059499152806,-0.014173782903424595,-0.03382807952142548,0.04586166946812528,0.06,0.1,agn_clean,comparison,strong_only
3,3,10.487129211425781,10.67510191599528,1.5513543675332466,1.7524639118556564,105,428,2,5,True,0.01904761904761905,0.005239182065962935,0.06680559669441896,0.011682242990654205,0.004999995518274144,0.02705218135815047,0.007365376056964844,-0.013296374529493263,0.055588574418276075,0.06,0.1,agn_clean,comparison,strong_only
3,4,10.487129211425781,10.67510191599528,1.7524639118556564,3.031238183903549,125,391,10,24,True,0.08,0.04403303232758284,0.1410118983874114,0.061381074168797956,0.04159146721308071,0.08970543097874883,0.018618925831202046,-0.0271619867006175,0.08276002255005763,0.06,0.1,agn_clean,comparison,strong_only
4,0,10.67510191599528,10.885112444559732,0.3829151653165051,1.2595906494532976,15,292,2,15,False,,,,,,,,,,0.06,0.1,agn_clean,comparison,strong_only
4,1,10.67510191599528,10.885112444559732,1.2595906494532976,1.4013679046574006,36,461,0,14,True,0.0,0.0,0.09641862859446367,0.03036876355748373,0.018174701923095535,0.05032490846337068,-0.03036876355748373,-0.05032490846337068,0.0668178974571863,0.06,0.1,agn_clean,comparison,strong_only
4,2,10.67510191599528,10.885112444559732,1.4013679046574006,1.5513543675332466,61,377,3,8,True,0.04918032786885246,0.016865982668762394,0.13491127527215901,0.021220159151193633,0.010790951308595118,0.0413080477923294,0.027960168717658825,-0.01008901229546227,0.11432314526949286,0.06,0.1,agn_clean,comparison,strong_only
4,3,10.67510191599528,10.885112444559732,1.5513543675332466,1.7524639118556564,121,295,5,12,True,0.04132231404958678,0.017777486075125137,0.09309480708330535,0.04067796610169491,0.023420151113982872,0.06974449521910539,0.0006443479478918657,-0.03676182853782053,0.055217447668143564,0.06,0.1,agn_clean,comparison,strong_only
4,4,10.67510191599528,10.885112444559732,1.7524639118556564,3.031238183903549,102,320,12,34,True,0.11764705882352941,0.06859446738989401,0.19445423895740133,0.10625,0.0770347781622101,0.1448066719174463,0.011397058823529413,-0.0509950374363716,0.09357291967784796,0.06,0.1,agn_clean,comparison,strong_only
5,0,10.885112444559732,12.37898349761963,0.3829151653165051,1.2595906494532976,6,87,2,9,False,,,,,,,,,,0.06,0.1,agn_clean,comparison,strong_only
5,1,10.885112444559732,12.37898349761963,1.2595906494532976,1.4013679046574006,20,132,2,14,False,,,,,,,,,,0.06,0.1,agn_clean,comparison,strong_only
5,2,10.885112444559732,12.37898349761963,1.4013679046574006,1.5513543675332466,65,203,8,18,True,0.12307692307692308,0.06370467509869226,0.22451494082161527,0.08866995073891626,0.056823528424129015,0.13579481341048225,0.034406972338006825,-0.041394191978924924,0.14072661331851555,0.06,0.1,agn_clean,comparison,strong_only
5,3,10.885112444559732,12.37898349761963,1.5513543675332466,1.7524639118556564,56,183,9,27,True,0.16071428571428573,0.08692667607595139,0.2780620666974952,0.14754098360655737,0.10342220917703343,0.20615286685682888,0.013173302107728352,-0.08106025982369111,0.13854063421161625,0.06,0.1,agn_clean,comparison,strong_only
5,4,10.885112444559732,12.37898349761963,1.7524639118556564,3.031238183903549,48,212,12,25,True,0.25,0.1492063367379791,0.3878437280950796,0.1179245283018868,0.08116406042738784,0.16828504501727937,0.1320754716981132,0.019400966162836958,0.27473669759184477,0.06,0.1,agn_clean,comparison,strong_only
0,0,9.530496597290039,10.428152084350586,0.4821862755675124,1.34510844190082,19,1364,0,8,False,,,,,,,,,,0.1,0.15,agn_clean,comparison,strong_only
0,1,9.530496597290039,10.428152084350586,1.34510844190082,1.4962348618435812,23,924,0,7,False,,,,,,,,,,0.1,0.15,agn_clean,comparison,strong_only
0,2,9.530496597290039,10.428152084350586,1.4962348618435812,1.6451332806655006,17,604,0,2,False,,,,,,,,,,0.1,0.15,agn_clean,comparison,strong_only
0,3,9.530496597290039,10.428152084350586,1.6451332806655006,1.8280321411876859,13,351,2,2,False,,,,,,,,,,0.1,0.15,agn_clean,comparison,strong_only
0,4,9.530496597290039,10.428152084350586,1.8280321411876859,2.7954545520584695,13,253,0,0,False,,,,,,,,,,0.1,0.15,agn_clean,comparison,strong_only
1,0,10.428152084350586,10.611761093139648,0.4821862755675124,1.34510844190082,22,1053,0,8,False,,,,,,,,,,0.1,0.15,agn_clean,comparison,strong_only
1,1,10.428152084350586,10.611761093139648,1.34510844190082,1.4962348618435812,22,785,1,5,False,,,,,,,,,,0.1,0.15,agn_clean,comparison,strong_only
1,2,10.428152084350586,10.611761093139648,1.4962348618435812,1.6451332806655006,32,588,1,6,True,0.03125,0.005537860164003122,0.15744263820012558,0.01020408163265306,0.004684778221916017,0.022081610959842023,0.02104591836734694,-0.007277037655358233,0.14735919813652865,0.1,0.15,agn_clean,comparison,strong_only
1,3,10.428152084350586,10.611761093139648,1.6451332806655006,1.8280321411876859,64,370,0,4,True,0.0,3.469446951953614e-18,0.05662405979280534,0.010810810810810811,0.004211921663103604,0.02746316022334296,-0.010810810810810811,-0.02746316022334296,0.04619646491258192,0.1,0.15,agn_clean,comparison,strong_only
1,4,10.428152084350586,10.611761093139648,1.8280321411876859,2.7954545520584695,42,233,3,2,True,0.07142857142857142,0.02459040987330592,0.19009426801158313,0.008583690987124463,0.002357122555307404,0.030751349499117276,0.06284488044144695,0.01102578683897762,0.18167382346446428,0.1,0.15,agn_clean,comparison,strong_only
2,0,10.611761093139648,10.756779670715332,0.4821862755675124,1.34510844190082,21,773,2,9,False,,,,,,,,,,0.1,0.15,agn_clean,comparison,strong_only
2,1,10.611761093139648,10.756779670715332,1.34510844190082,1.4962348618435812,43,664,1,4,True,0.023255813953488372,0.004117087274333769,0.12058993440607177,0.006024096385542169,0.002345073655822336,0.015385869316188312,0.017231717567946205,-0.00407400117853975,0.11463534282144389,0.1,0.15,agn_clean,comparison,strong_only
2,2,10.611761093139648,10.756779670715332,1.4962348618435812,1.6451332806655006,54,474,2,4,True,0.037037037037037035,0.01021636794844559,0.12535176917275476,0.008438818565400843,0.0032864453771438394,0.021494700339928667,0.02859821847163619,-0.001231369847181963,0.11706312033488725,0.1,0.15,agn_clean,comparison,strong_only
2,3,10.611761093139648,10.756779670715332,1.6451332806655006,1.8280321411876859,83,337,6,8,True,0.07228915662650602,0.03355029552299279,0.14886786091773183,0.02373887240356083,0.012076892063541664,0.046136269238329454,0.04855028422294519,0.0038027396582275205,0.12601188591290508,0.1,0.15,agn_clean,comparison,strong_only
2,4,10.611761093139648,10.756779670715332,1.8280321411876859,2.7954545520584695,81,286,3,15,True,0.037037037037037035,0.012675114183298107,0.10332311306893818,0.05244755244755245,0.0320382354893755,0.08472028124728506,-0.015410515410515413,-0.0558460481671469,0.0539464171514593,0.1,0.15,agn_clean,comparison,strong_only
3,0,10.756779670715332,10.891862869262695,0.4821862755675124,1.34510844190082,14,397,1,8,False,,,,,,,,,,0.1,0.15,agn_clean,comparison,strong_only
3,1,10.756779670715332,10.891862869262695,1.34510844190082,1.4962348618435812,30,477,1,7,True,0.03333333333333333,0.005908590381612455,0.16670390991409173,0.014675052410901468,0.007126382312642451,0.029978277640041056,0.018658280922431866,-0.01274721586366815,0.15224231109721098,0.1,0.15,agn_clean,comparison,strong_only
3,2,10.756779670715332,10.891862869262695,1.4962348618435812,1.6451332806655006,63,361,0,10,True,0.0,6.938893903907228e-18,0.05747119958885172,0.027700831024930747,0.015114806161610272,0.05023264337923619,-0.027700831024930747,-0.05023264337923619,0.031132380718452347,0.1,0.15,agn_clean,comparison,strong_only
3,3,10.756779670715332,10.891862869262695,1.6451332806655006,1.8280321411876859,90,282,4,10,True,0.044444444444444446,0.01741724185270873,0.10876855032812233,0.03546099290780142,0.019373736301638304,0.06403424418886733,0.008983451536643025,-0.03034720277657252,0.07528873354982159,0.1,0.15,agn_clean,comparison,strong_only
3,4,10.756779670715332,10.891862869262695,1.8280321411876859,2.7954545520584695,81,291,2,22,True,0.024691358024691357,0.006797587423664028,0.08562725922196524,0.07560137457044673,0.05045330889425556,0.1118083316906548,-0.050910016545755374,-0.09129727654475475,0.015011218742867274,0.1,0.15,agn_clean,comparison,strong_only
4,0,10.891862869262695,11.04822826385498,0.4821862755675124,1.34510844190082,10,249,2,9,False,,,,,,,,,,0.1,0.15,agn_clean,comparison,strong_only
4,1,10.891862869262695,11.04822826385498,1.34510844190082,1.4962348618435812,23,308,4,8,False,,,,,,,,,,0.1,0.15,agn_clean,comparison,strong_only
4,2,10.891862869262695,11.04822826385498,1.4962348618435812,1.6451332806655006,74,269,2,13,True,0.02702702702702703,0.007443352638267217,0.09329292516912502,0.048327137546468404,0.02845711454252433,0.08091577530228963,-0.021300110519441376,-0.05932036319278777,0.04788071826105368,0.1,0.15,agn_clean,comparison,strong_only
4,3,10.891862869262695,11.04822826385498,1.6451332806655006,1.8280321411876859,91,229,8,30,True,0.08791208791208792,0.04522020780830408,0.16398638883637745,0.13100436681222707,0.09332855714344457,0.18085568454633533,-0.043092278900139155,-0.10872573459632257,0.041800393900978866,0.1,0.15,agn_clean,comparison,strong_only
4,4,10.891862869262695,11.04822826385498,1.8280321411876859,2.7954545520584695,71,274,4,31,True,0.056338028169014086,0.022124519301696642,0.13609605799976943,0.11313868613138686,0.08085907804007264,0.15611584679713508,-0.056800657962372776,-0.11173334884770575,0.029241868854385088,0.1,0.15,agn_clean,comparison,strong_only
5,0,11.04822826385498,12.334602355957033,0.4821862755675124,1.34510844190082,7,79,2,4,False,,,,,,,,,,0.1,0.15,agn_clean,comparison,strong_only
5,1,11.04822826385498,12.334602355957033,1.34510844190082,1.4962348618435812,21,183,4,25,False,,,,,,,,,,0.1,0.15,agn_clean,comparison,strong_only
5,2,11.04822826385498,12.334602355957033,1.4962348618435812,1.6451332806655006,42,227,5,35,True,0.11904761904761904,0.05193803327758237,0.25000390262009675,0.15418502202643172,0.11300025434034024,0.20687928202167177,-0.03513740297881268,-0.12046255483142801,0.10214235990149143,0.1,0.15,agn_clean,comparison,strong_only
5,3,11.04822826385498,12.334602355957033,1.6451332806655006,1.8280321411876859,49,214,9,23,True,0.1836734693877551,0.09976341062070307,0.3135760260289987,0.10747663551401869,0.07269140547200095,0.1561055328634091,0.07619683387373642,-0.020785987387081095,0.21067614994504752,0.1,0.15,agn_clean,comparison,strong_only
5,4,11.04822826385498,12.334602355957033,1.8280321411876859,2.7954545520584695,35,156,3,16,True,0.08571428571428572,0.02958236826696982,0.22379273965896496,0.10256410256410256,0.06412256686101218,0.1601087376148817,-0.016849816849816845,-0.09723748493043508,0.12647991178651624,0.1,0.15,agn_clean,comparison,strong_only
