mass_bin,bulge_bin,mass_lo,mass_hi,bulge_lo,bulge_hi,n_barred,n_unbarred,k_barred,k_unbarred,valid,q_barred,q_barred_lo,q_barred_hi,q_unbarred,q_unbarred_lo,q_unbarred_hi,delta_q,delta_q_lo,delta_q_hi,sample,scheme,barmode
2,3,10.333945910135904,10.545207977294922,1.5679604806243066,1.7760225903165756,455,1425,76,88,True,0.16703296703296702,0.1355772956750241,0.20406389372672476,0.061754385964912284,0.05039615743580391,0.07546907254508406,0.10527858106805474,0.07096310513413748,0.14401227295403315,all,conventional,strong_only
2,4,10.333945910135904,10.545207977294922,1.7760225903165756,3.245336315750976,509,1307,153,257,True,0.3005893909626719,0.26237152890710674,0.3417946388071627,0.1966335118592196,0.17598832088093766,0.2190567513786574,0.1039558791034523,0.05964553436721397,0.15004379900070575,all,conventional,strong_only
3,0,10.545207977294922,10.732647577921549,0.3829151653165051,1.2574031013558358,85,1505,7,56,True,0.08235294117647059,0.04046372349916064,0.16035984533375294,0.037209302325581395,0.02876482267453101,0.04801028059658104,0.04514363885088919,0.001884331306411989,0.12360628176317223,all,conventional,strong_only
3,1,10.545207977294922,10.732647577921549,1.2574031013558358,1.4080759317986264,279,2088,30,59,True,0.10752688172043011,0.07636381030404986,0.14935083240384994,0.02825670498084291,0.02196935382002107,0.036276675441385776,0.0792701767395872,0.047091659895419316,0.12156407269856243,all,conventional,strong_only
3,2,10.545207977294922,10.732647577921549,1.4080759317986264,1.5679604806243066,451,1855,51,100,True,0.1130820399113082,0.08706269541638287,0.14563697777330004,0.05390835579514825,0.04452245561337356,0.06513803095120811,0.059173684116159954,0.03083445526186278,0.09305463896428057,all,conventional,strong_only
3,3,10.545207977294922,10.732647577921549,1.5679604806243066,1.7760225903165756,636,1543,135,137,True,0.21226415094339623,0.1822605522230049,0.24572274746097822,0.08878807517822424,0.07559790303516868,0.10402067211765877,0.123476075765172,0.08982718357399372,0.15944075735822644,all,conventional,strong_only
3,4,10.545207977294922,10.732647577921549,1.7760225903165756,3.245336315750976,840,1795,297,532,True,0.3535714285714286,0.3219746892232193,0.386501355146779,0.29637883008356547,0.27570616365837713,0.31792116997043657,0.05719259848786312,0.018950915140497855,0.09607368902536065,all,conventional,strong_only
4,0,10.732647577921549,10.933696111043295,0.3829151653165051,1.2574031013558358,82,702,10,41,True,0.12195121951219512,0.06760853649677893,0.21012973995183348,0.0584045584045584,0.04334159486549158,0.07827418407177335,0.06354666110763671,0.005685368160889923,0.1530024844927187,all,conventional,strong_only
4,1,10.732647577921549,10.933696111043295,1.2574031013558358,1.4080759317986264,261,1426,53,91,True,0.20306513409961685,0.15873210711484625,0.2560120923386848,0.0638148667601683,0.05226354807556502,0.07770992393018628,0.13925026733944856,0.09279071616436224,0.1934426408815151,all,conventional,strong_only
4,2,10.732647577921549,10.933696111043295,1.4080759317986264,1.5679604806243066,517,1585,117,149,True,0.2263056092843327,0.1923317549241475,0.2643167218680464,0.09400630914826498,0.08060447533738266,0.10937134455639938,0.13229930013606772,0.09501247815858756,0.1726038138950286,all,conventional,strong_only
