mass_bin,bulge_bin,mass_lo,mass_hi,bulge_lo,bulge_hi,n_barred,n_unbarred,k_barred,k_unbarred,valid,q_barred,q_barred_lo,q_barred_hi,q_unbarred,q_unbarred_lo,q_unbarred_hi,delta_q,delta_q_lo,delta_q_hi,z_lo,z_hi,sample,scheme,barmode
3,3,10.487823009490967,10.67597770690918,1.5514564853613673,1.75246502175061,251,587,33,40,True,0.13147410358565736,0.09517078239805449,0.17888768180903675,0.06814310051107325,0.05043900551339431,0.09146278145334927,0.06333100307458411,0.02018313350377208,0.1139420925672176,0.06,0.1,all,conventional,strong_only
3,4,10.487823009490967,10.67597770690918,1.75246502175061,3.031238183903549,368,715,104,166,True,0.2826086956521739,0.23903378420655355,0.3306753049642866,0.23216783216783216,0.2027009886785469,0.2644972435598437,0.050440863484341736,-0.0038174423171443775,0.10682076944369318,0.06,0.1,all,conventional,strong_only
4,0,10.67597770690918,10.886205514272055,0.3829151653165051,1.259665403031436,32,381,3,18,True,0.09375,0.032401551298366194,0.24218154728387864,0.047244094488188976,0.0300901665846704,0.07343677394503254,0.046505905511811024,-0.02020008084043437,0.19592538707832366,0.06,0.1,all,conventional,strong_only
4,1,10.67597770690918,10.886205514272055,1.259665403031436,1.4014136377643032,111,637,12,35,True,0.10810810810810811,0.06293206948960037,0.17950179635116667,0.054945054945054944,0.03976960022895655,0.07545618269179982,0.05316305316305317,0.003548732380599731,0.1261517724749262,0.06,0.1,all,conventional,strong_only
4,2,10.67597770690918,10.886205514272055,1.4014136377643032,1.5514564853613673,196,571,31,36,True,0.15816326530612246,0.11371842642515592,0.2157500392737948,0.06304728546409807,0.045885313808218094,0.08604925294395274,0.09511597984202438,0.04507165737584081,0.1552056612117988,0.06,0.1,all,conventional,strong_only
4,3,10.67597770690918,10.886205514272055,1.5514564853613673,1.75246502175061,433,592,106,125,True,0.24480369515011546,0.20666499292411827,0.28743064397670154,0.21114864864864866,0.18018818341695259,0.24583363004178888,0.03365504650146681,-0.01789695192464434,0.08633907798755802,0.06,0.1,all,conventional,strong_only
4,4,10.67597770690918,10.886205514272055,1.75246502175061,3.031238183903549,528,955,223,392,True,0.42234848484848486,0.380927254437095,0.46489145969281337,0.41047120418848165,0.3796914115853497,0.4419683649846813,0.011877280660003209,-0.04015914376573056,0.06438728295763205,0.06,0.1,all,conventional,strong_only
5,0,10.886205514272055,12.37898349761963,0.3829151653165051,1.259665403031436,24,169,5,28,False,,,,,,,,,,0.06,0.1,all,conventional,strong_only
5,1,10.886205514272055,12.37898349761963,1.259665403031436,1.4014136377643032,123,380,40,100,True,0.3252032520325203,0.24880212688399755,0.4121919960172082,0.2631578947368421,0.22141227470105215,0.30964411364994066,0.06204535729567823,-0.027386742494032404,0.15853234280256467,0.06,0.1,all,conventional,strong_only
5,2,10.886205514272055,12.37898349761963,1.4014136377643032,1.5514564853613673,332,667,138,233,True,0.41566265060240964,0.36390968425178444,0.4693449704991693,0.3493253373313343,0.3141004421555606,0.3862758578522712,0.06633731327107534,0.0027471371991605598,0.13054467040125384,0.06,0.1,all,conventional,strong_only
